SR_VILLAGE,ROUND_NO,SCHEDULE_NO,SAMPLE,SECTOR,STATE_REGION,DISTRICT_CD,STRATUM_NO,SUB_STRAT_NO,SUB_ROUND_NO,SUB_SAMPLE_NO,FOD,HG_SB_NO,SSS_NO,SAMPLE_HH_NO,SR_NO_INFORMANT,RESPONSE_CODE,SURVEY_CD,REASON_CD,SRL_NO,ELE_NO,BLK,ROUND,ID_KEY
34618,71,252,2,1,272,31,31,2,2,1,0,1,1,1,1,1,1,,1,1,1,71,984006
34618,71,252,2,1,272,31,31,2,2,1,0,1,1,2,1,1,1,,1,1,1,71,984007
34618,71,252,2,1,272,31,31,2,2,1,0,1,2,1,2,1,1,,1,1,1,71,984008
34618,71,252,2,1,272,31,31,2,2,1,0,1,2,2,1,1,1,,1,1,1,71,984009
34618,71,252,2,1,272,31,31,2,2,1,0,1,2,3,2,1,1,,1,1,1,71,984010
43912,71,252,2,2,272,25,66,2,2,2,0,1,1,1,2,1,1,,1,1,1,71,984011
43912,71,252,2,2,272,25,66,2,2,2,0,1,2,1,2,1,1,,1,1,1,71,984012
43912,71,252,2,2,272,25,66,2,2,2,0,1,2,2,2,2,1,,1,1,1,71,984013
43912,71,252,2,2,272,25,66,2,2,2,0,1,3,1,2,1,2,2,1,1,1,71,984014
43912,71,252,2,2,272,25,66,2,2,2,0,2,1,1,2,1,1,,1,1,1,71,984015
43912,71,252,2,2,272,25,66,2,2,2,0,2,2,1,2,1,1,,1,1,1,71,984016
43912,71,252,2,2,272,25,66,2,2,2,0,2,2,2,2,1,1,,1,1,1,71,984017
43912,71,252,2,2,272,25,66,2,2,2,0,2,3,1,1,1,1,,1,1,1,71,984018
43919,71,252,2,2,272,25,66,8,2,1,0,2,1,1,1,1,1,,1,1,1,71,984019
43919,71,252,2,2,272,25,66,8,2,1,0,2,2,1,2,1,1,,1,1,1,71,984020
34451,71,252,2,1,272,31,31,5,1,1,0,2,2,2,6,1,1,,1,1,1,71,984021
34451,71,252,2,1,272,31,31,5,1,1,0,2,3,1,2,1,1,,1,1,1,71,984022
34449,71,252,2,1,272,31,31,3,1,1,0,1,1,1,1,2,1,,1,1,1,71,984023
34449,71,252,2,1,272,31,31,3,1,1,0,1,2,1,1,1,1,,1,1,1,71,984024
34449,71,252,2,1,272,31,31,3,1,1,0,1,2,2,1,1,1,,1,1,1,71,984025
34449,71,252,2,1,272,31,31,3,1,1,0,1,3,1,3,1,1,,1,1,1,71,984026
34449,71,252,2,1,272,31,31,3,1,1,0,2,1,1,1,2,1,,1,1,1,71,984027
34449,71,252,2,1,272,31,31,3,1,1,0,2,2,1,3,1,1,,1,1,1,71,984028
34449,71,252,2,1,272,31,31,3,1,1,0,2,2,2,5,1,1,,1,1,1,71,984029
34449,71,252,2,1,272,31,31,3,1,1,0,2,3,1,1,2,1,,1,1,1,71,984030
34460,71,252,2,1,272,34,34,1,1,2,0,1,2,3,2,1,1,,1,1,1,71,984031
34460,71,252,2,1,272,34,34,1,1,2,0,1,2,4,3,1,1,,1,1,1,71,984032
34460,71,252,2,1,272,34,34,1,1,2,0,1,3,1,2,1,1,,1,1,1,71,984033
34460,71,252,2,1,272,34,34,1,1,2,0,1,3,2,1,1,1,,1,1,1,71,984034
34638,71,252,2,1,272,35,35,2,2,1,0,1,1,1,4,1,1,,1,1,1,71,984035
34638,71,252,2,1,272,35,35,2,2,1,0,1,2,1,1,1,1,,1,1,1,71,984036
34638,71,252,2,1,272,35,35,2,2,1,0,1,2,2,4,1,1,,1,1,1,71,984037
34638,71,252,2,1,272,35,35,2,2,1,0,1,3,1,3,1,1,,1,1,1,71,984038
34638,71,252,2,1,272,35,35,2,2,1,0,2,1,1,2,1,1,,1,1,1,71,984039
34638,71,252,2,1,272,35,35,2,2,1,0,2,2,1,2,1,1,,1,1,1,71,984040
34642,71,252,2,1,272,35,35,6,2,1,0,2,3,1,1,1,1,,1,1,1,71,984103
34444,71,252,2,1,272,30,30,5,1,2,0,1,1,1,4,1,1,,1,1,1,71,984104
34444,71,252,2,1,272,30,30,5,1,2,0,1,2,1,1,1,1,,1,1,1,71,984105
34444,71,252,2,1,272,30,30,5,1,2,0,1,2,2,1,1,1,,1,1,1,71,984106
34444,71,252,2,1,272,30,30,5,1,2,0,1,3,1,3,1,1,,1,1,1,71,984107
34444,71,252,2,1,272,30,30,5,1,2,0,2,1,1,1,1,1,,1,1,1,71,984108
34444,71,252,2,1,272,30,30,5,1,2,0,2,2,1,2,1,1,,1,1,1,71,984109
34444,71,252,2,1,272,30,30,5,1,2,0,2,2,2,2,1,1,,1,1,1,71,984110
34444,71,252,2,1,272,30,30,5,1,2,0,2,3,1,2,1,1,,1,1,1,71,984111
34639,71,252,2,1,272,35,35,3,2,2,0,1,2,1,1,1,2,2,1,1,1,71,984112
34610,71,252,2,1,272,30,30,1,2,1,0,1,1,1,2,1,1,,1,1,1,71,984144
34610,71,252,2,1,272,30,30,1,2,1,0,1,2,1,2,1,1,,1,1,1,71,984145
34610,71,252,2,1,272,30,30,1,2,1,0,1,2,2,2,1,1,,1,1,1,71,984146
34610,71,252,2,1,272,30,30,1,2,1,0,1,3,1,2,1,1,,1,1,1,71,984147
34610,71,252,2,1,272,30,30,1,2,1,0,2,1,1,2,1,1,,1,1,1,71,984148
34610,71,252,2,1,272,30,30,1,2,1,0,2,2,1,2,1,1,,1,1,1,71,984149
34610,71,252,2,1,272,30,30,1,2,1,0,2,2,2,2,1,1,,1,1,1,71,984150
34610,71,252,2,1,272,30,30,1,2,1,0,2,3,1,2,1,1,,1,1,1,71,984151
43686,71,252,2,2,272,30,74,1,1,1,0,1,2,1,2,1,1,,1,1,1,71,984162
43686,71,252,2,2,272,30,74,1,1,1,0,1,2,2,2,1,1,,1,1,1,71,984163
43686,71,252,2,2,272,30,74,1,1,1,0,1,2,3,2,1,1,,1,1,1,71,984164
43686,71,252,2,2,272,30,74,1,1,1,0,1,2,4,2,1,1,,1,1,1,71,984165
43686,71,252,2,2,272,30,74,1,1,1,0,1,3,1,2,1,1,,1,1,1,71,984166
43686,71,252,2,2,272,30,74,1,1,1,0,1,3,2,2,1,1,,1,1,1,71,984167
34614,71,252,2,1,272,30,30,5,2,1,0,1,1,1,1,1,1,,1,1,1,71,984168
34614,71,252,2,1,272,30,30,5,2,1,0,1,2,1,2,1,1,,1,1,1,71,984169
34614,71,252,2,1,272,30,30,5,2,1,0,1,2,2,1,1,1,,1,1,1,71,984170
34614,71,252,2,1,272,30,30,5,2,1,0,1,3,1,1,1,1,,1,1,1,71,984171
43948,71,252,2,2,272,34,76,1,2,2,0,1,2,3,4,1,1,,1,1,1,71,984196
43948,71,252,2,2,272,34,76,1,2,2,0,1,2,4,2,1,1,,1,1,1,71,984197
43948,71,252,2,2,272,34,76,1,2,2,0,1,3,1,2,1,1,,1,1,1,71,984198
43948,71,252,2,2,272,34,76,1,2,2,0,1,3,2,2,1,1,,1,1,1,71,984199
43951,71,252,2,2,272,34,77,2,2,1,0,1,1,1,2,1,1,,1,1,1,71,984200
43951,71,252,2,2,272,34,77,2,2,1,0,1,1,2,2,1,1,,1,1,1,71,984201
43951,71,252,2,2,272,34,77,2,2,1,0,1,2,1,2,1,1,,1,1,1,71,984202
43951,71,252,2,2,272,34,77,2,2,1,0,1,2,2,1,1,1,,1,1,1,71,984203
43951,71,252,2,2,272,34,77,2,2,1,0,1,2,3,4,1,1,,1,1,1,71,984204
43951,71,252,2,2,272,34,77,2,2,1,0,1,2,4,1,1,1,,1,1,1,71,984205
43505,71,252,2,2,272,30,30,1,1,1,0,1,2,2,3,1,1,,1,1,1,71,984206
43505,71,252,2,2,272,30,30,1,1,1,0,1,2,3,2,1,1,,1,1,1,71,984207
43953,71,252,2,2,272,35,78,1,2,2,0,1,1,1,1,1,1,,1,1,1,71,984208
43953,71,252,2,2,272,35,78,1,2,2,0,1,1,2,1,1,1,,1,1,1,71,984209
43689,71,252,2,2,272,30,74,2,1,2,0,1,2,4,4,1,1,,1,1,1,71,984210
43689,71,252,2,2,272,30,74,2,1,2,0,1,2,2,1,1,1,,1,1,1,71,984211
43689,71,252,2,2,272,30,74,2,1,2,0,1,1,2,1,1,1,,1,1,1,71,984212
43689,71,252,2,2,272,30,74,2,1,2,0,1,2,1,2,1,1,,1,1,1,71,984213
43689,71,252,2,2,272,30,74,2,1,2,0,1,2,3,1,1,1,,1,1,1,71,984214
43689,71,252,2,2,272,30,74,2,1,2,0,1,3,2,1,1,1,,1,1,1,71,984215
43690,71,252,2,2,272,30,74,3,1,2,0,1,2,3,2,1,1,,1,1,1,71,984226
43690,71,252,2,2,272,30,74,3,1,2,0,1,2,4,2,1,1,,1,1,1,71,984227
43690,71,252,2,2,272,30,74,3,1,2,0,1,3,1,1,1,1,,1,1,1,71,984228
43690,71,252,2,2,272,30,74,3,1,2,0,1,3,2,1,1,1,,1,1,1,71,984229
34445,71,252,2,1,272,30,30,6,1,1,0,1,1,1,1,1,1,,1,1,1,71,984230
34445,71,252,2,1,272,30,30,6,1,1,0,1,2,1,3,1,1,,1,1,1,71,984231
34445,71,252,2,1,272,30,30,6,1,1,0,1,2,2,4,1,1,,1,1,1,71,984232
34445,71,252,2,1,272,30,30,6,1,1,0,1,3,1,2,1,1,,1,1,1,71,984233
34445,71,252,2,1,272,30,30,6,1,1,0,2,1,1,2,1,1,,1,1,1,71,984234
43512,71,252,2,2,272,34,34,1,1,1,0,1,2,1,3,1,1,,1,1,1,71,984237
43512,71,252,2,2,272,34,34,1,1,1,0,1,2,2,2,1,2,9,1,1,1,71,984238
43816,71,252,2,2,273,20,53,1,2,1,0,1,3,1,1,2,2,2,1,1,1,71,991697
34417,71,252,2,1,272,26,26,1,1,1,0,1,3,2,1,1,1,,1,1,1,71,991862
34417,71,252,2,1,272,26,26,1,1,1,0,1,1,1,3,1,1,,1,1,1,71,991863
34417,71,252,2,1,272,26,26,1,1,1,0,1,1,2,3,1,1,,1,1,1,71,991864
34417,71,252,2,1,272,26,26,1,1,1,0,1,2,1,1,1,1,,1,1,1,71,991865
34423,71,252,2,1,272,26,26,7,1,1,0,1,1,1,1,1,1,,1,1,1,71,991866
34423,71,252,2,1,272,26,26,7,1,1,0,1,2,1,2,1,1,,1,1,1,71,991867
34423,71,252,2,1,272,26,26,7,1,1,0,1,2,2,1,1,1,,1,1,1,71,991868
34423,71,252,2,1,272,26,26,7,1,1,0,1,3,1,1,1,1,,1,1,1,71,991869
34423,71,252,2,1,272,26,26,7,1,1,0,2,1,1,1,1,1,,1,1,1,71,991870
34423,71,252,2,1,272,26,26,7,1,1,0,2,2,1,2,1,1,,1,1,1,71,991871
34418,71,252,2,1,272,26,26,2,1,2,0,1,2,2,8,1,1,,1,1,1,71,991916
34418,71,252,2,1,272,26,26,2,1,2,0,1,2,3,1,1,1,,1,1,1,71,991917
34418,71,252,2,1,272,26,26,2,1,2,0,1,3,1,1,1,1,,1,1,1,71,991918
34418,71,252,2,1,272,26,26,2,1,2,0,1,2,1,1,1,1,,1,1,1,71,991919
34418,71,252,2,1,272,26,26,2,1,2,0,2,2,2,1,1,1,,1,1,1,71,991920
34418,71,252,2,1,272,26,26,2,1,2,0,2,1,1,1,1,1,,1,1,1,71,991921
34418,71,252,2,1,272,26,26,2,1,2,0,2,2,3,1,1,1,,1,1,1,71,991922
34418,71,252,2,1,272,26,26,2,1,2,0,2,3,1,1,1,1,,1,1,1,71,991923
34422,71,252,2,1,272,26,26,6,1,2,0,1,1,1,2,1,1,,1,1,1,71,991924
34422,71,252,2,1,272,26,26,6,1,2,0,1,2,1,1,1,1,,1,1,1,71,991925
43708,71,252,2,,,,,,,,0,1,1,2,2,1,1,,1,1,1,71,982784
45320,71,252,2,,,,,,,,0,1,2,1,7,1,1,,1,1,1,71,982913
43520,71,252,2,,,,,,,,0,1,2,1,7,1,1,,1,1,1,71,982914
43947,71,252,2,2,272,34,76,1,2,1,0,1,3,1,1,1,1,,1,1,1,71,984137
43947,71,252,2,2,272,34,76,1,2,1,0,1,3,2,2,1,1,,1,1,1,71,984138
34467,71,252,2,1,272,35,35,1,1,1,0,1,1,1,4,1,1,,1,1,1,71,984139
34467,71,252,2,1,272,35,35,1,1,1,0,1,1,2,1,1,1,,1,1,1,71,984140
34467,71,252,2,1,272,35,35,1,1,1,0,1,2,1,3,1,1,,1,1,1,71,984141
34467,71,252,2,1,272,35,35,1,1,1,0,1,2,2,3,1,1,,1,1,1,71,984142
34633,71,252,2,1,272,34,34,4,2,2,0,1,2,2,1,1,1,,1,1,1,71,984172
34633,71,252,2,1,272,34,34,4,2,2,0,1,3,1,2,1,1,,1,1,1,71,984173
34633,71,252,2,1,272,34,34,4,2,2,0,1,1,1,1,1,1,,1,1,1,71,984174
34633,71,252,2,1,272,34,34,4,2,2,0,1,2,1,1,1,1,,1,1,1,71,984175
43769,71,252,2,2,272,35,35,1,2,1,0,1,1,1,2,1,1,,1,1,1,71,984176
43769,71,252,2,2,272,35,35,1,2,1,0,1,1,2,4,1,1,,1,1,1,71,984177
43769,71,252,2,2,272,35,35,1,2,1,0,1,2,1,4,1,1,,1,1,1,71,984178
43769,71,252,2,2,272,35,35,1,2,1,0,1,2,2,2,1,1,,1,1,1,71,984179
43769,71,252,2,2,272,35,35,1,2,1,0,1,2,3,2,1,1,,1,1,1,71,984180
43769,71,252,2,2,272,35,35,1,2,1,0,1,2,4,2,1,1,,1,1,1,71,984181
34630,71,252,2,1,272,34,34,1,2,1,0,1,2,2,1,1,1,,1,1,1,71,984182
34630,71,252,2,1,272,34,34,1,2,1,0,1,2,1,1,1,1,,1,1,1,71,984183
34630,71,252,2,1,272,34,34,1,2,1,0,1,1,1,1,1,1,,1,1,1,71,984184
34630,71,252,2,1,272,34,34,1,2,1,0,1,3,1,1,1,1,,1,1,1,71,984185
43769,71,252,2,2,272,35,35,1,2,1,0,1,3,1,1,1,1,,1,1,1,71,984186
43769,71,252,2,2,272,35,35,1,2,1,0,1,3,2,1,1,1,,1,1,1,71,984187
34633,71,252,2,1,272,34,34,4,2,2,0,2,1,1,3,1,1,,1,1,1,71,984188
34633,71,252,2,1,272,34,34,4,2,2,0,2,2,1,6,1,1,,1,1,1,71,984189
34633,71,252,2,1,272,34,34,4,2,2,0,2,3,1,1,1,1,,1,1,1,71,984190
34633,71,252,2,1,272,34,34,4,2,2,0,2,2,2,1,1,1,,1,1,1,71,984191
34464,71,252,2,1,272,34,34,5,1,2,0,1,1,1,3,1,1,,1,1,1,71,984192
34464,71,252,2,1,272,34,34,5,1,2,0,1,2,1,2,1,1,,1,1,1,71,984193
34464,71,252,2,1,272,34,34,5,1,2,0,1,2,2,1,1,1,,1,1,1,71,984194
34464,71,252,2,1,272,34,34,5,1,2,0,1,3,1,2,1,1,,1,1,1,71,984195
34469,71,252,2,1,272,35,35,3,1,1,0,1,1,1,2,1,1,,1,1,1,71,984298
34469,71,252,2,1,272,35,35,3,1,1,0,1,2,1,2,1,1,,1,1,1,71,984299
34469,71,252,2,1,272,35,35,3,1,1,0,1,2,2,2,1,1,,1,1,1,71,984300
34469,71,252,2,1,272,35,35,3,1,1,0,1,3,1,2,1,1,,1,1,1,71,984301
34469,71,252,2,1,272,35,35,3,1,1,0,2,1,1,3,1,1,,1,1,1,71,984302
34469,71,252,2,1,272,35,35,3,1,1,0,2,2,1,3,1,1,,1,1,1,71,984303
34469,71,252,2,1,272,35,35,3,1,1,0,2,2,2,2,1,1,,1,1,1,71,984304
34469,71,252,2,1,272,35,35,3,1,1,0,2,3,1,1,1,1,,1,1,1,71,984305
43694,71,252,2,2,272,34,77,1,1,1,0,1,1,1,1,1,1,,1,1,1,71,984306
43694,71,252,2,2,272,34,77,1,1,1,0,1,1,2,1,1,1,,1,1,1,71,984307
43699,71,252,2,2,272,35,78,2,1,1,0,1,1,1,2,1,1,,1,1,1,71,984318
43699,71,252,2,2,272,35,78,2,1,1,0,1,1,2,3,1,1,,1,1,1,71,984319
43699,71,252,2,2,272,35,78,2,1,1,0,1,2,1,2,1,1,,1,1,1,71,984320
43699,71,252,2,2,272,35,78,2,1,1,0,1,2,2,1,1,1,,1,1,1,71,984321
43699,71,252,2,2,272,35,78,2,1,1,0,1,2,3,1,1,1,,1,1,1,71,984322
43699,71,252,2,2,272,35,78,2,1,1,0,1,2,4,3,1,1,,1,1,1,71,984323
43699,71,252,2,2,272,35,78,2,1,1,0,1,3,1,2,1,1,,1,1,1,71,984324
43699,71,252,2,2,272,35,78,2,1,1,0,1,3,2,4,1,1,,1,1,1,71,984325
43514,71,252,2,2,272,35,35,1,1,2,0,1,1,1,4,1,1,,1,1,1,71,984326
43514,71,252,2,2,272,35,35,1,1,2,0,1,1,2,2,1,1,,1,1,1,71,984327
34468,71,252,2,1,272,35,35,2,1,2,0,1,3,1,2,1,1,,1,1,1,71,984328
34468,71,252,2,1,272,35,35,2,1,2,0,2,1,1,2,1,1,,1,1,1,71,984329
34468,71,252,2,1,272,35,35,2,1,2,0,2,2,1,1,1,1,,1,1,1,71,984330
34468,71,252,2,1,272,35,35,2,1,2,0,2,2,2,1,1,1,,1,1,1,71,984331
34468,71,252,2,1,272,35,35,2,1,2,0,2,3,1,1,1,1,,1,1,1,71,984332
43689,71,252,2,2,272,30,74,2,1,2,0,1,1,1,3,1,1,,1,1,1,71,984344
43689,71,252,2,2,272,30,74,2,1,2,0,1,3,1,1,1,1,,1,1,1,71,984345
34463,71,252,2,1,272,34,34,4,1,1,0,1,1,1,3,1,1,,1,1,1,71,984346
34463,71,252,2,1,272,34,34,4,1,1,0,1,2,1,1,1,1,,1,1,1,71,984347
34463,71,252,2,1,272,34,34,4,1,1,0,1,2,2,2,1,1,,1,1,1,71,984348
34463,71,252,2,1,272,34,34,4,1,1,0,1,3,1,1,1,1,,1,1,1,71,984349
34463,71,252,2,1,272,34,34,4,1,1,0,2,1,1,1,1,1,,1,1,1,71,984350
34463,71,252,2,1,272,34,34,4,1,1,0,2,2,1,1,1,1,,1,1,1,71,984351
34463,71,252,2,1,272,34,34,4,1,1,0,2,2,2,1,1,1,,1,1,1,71,984352
34463,71,252,2,1,272,34,34,4,1,1,0,2,3,1,3,1,1,,1,1,1,71,984353
43507,71,252,2,2,272,31,31,1,1,1,0,1,2,3,2,2,1,,1,1,1,71,984395
43507,71,252,2,2,272,31,31,1,1,1,0,1,2,4,2,2,1,,1,1,1,71,984396
43507,71,252,2,2,272,31,31,1,1,1,0,1,3,1,1,2,1,2,1,1,1,71,984397
43507,71,252,2,2,272,31,31,1,1,1,0,1,3,2,1,1,1,,1,1,1,71,984398
34498,71,252,2,,,,,,,,0,1,3,1,1,1,1,,1,1,1,71,983450
43696,71,252,2,2,272,34,77,2,1,2,0,1,2,4,4,1,1,,1,1,1,71,984089
34445,71,252,2,1,272,30,30,6,1,1,0,2,2,1,1,1,1,,1,1,1,71,984235
43512,71,252,2,2,272,34,34,1,1,1,0,1,2,3,2,1,1,,1,1,1,71,984239
43512,71,252,2,2,272,34,34,1,1,1,0,1,2,4,2,1,2,9,1,1,1,71,984240
43512,71,252,2,2,272,34,34,1,1,1,0,1,3,2,1,1,2,9,1,1,1,71,984241
43512,71,252,2,2,272,34,34,1,1,1,0,1,3,1,2,1,2,9,1,1,1,71,984242
43948,71,252,2,2,272,34,76,1,2,2,0,1,1,1,2,1,1,,1,1,1,71,984243
43948,71,252,2,2,272,34,76,1,2,2,0,1,1,2,1,1,1,,1,1,1,71,984244
43948,71,252,2,2,272,34,76,1,2,2,0,1,2,1,2,1,1,,1,1,1,71,984245
43948,71,252,2,2,272,34,76,1,2,2,0,1,2,2,2,1,1,,1,1,1,71,984246
34637,71,252,2,1,272,35,35,1,2,2,0,1,2,1,4,1,1,,1,1,1,71,984247
34637,71,252,2,1,272,35,35,1,2,2,0,1,2,2,1,1,1,,1,1,1,71,984248
34637,71,252,2,1,272,35,35,1,2,2,0,1,3,1,2,1,1,,1,1,1,71,984249
34637,71,252,2,1,272,35,35,1,2,2,0,2,1,1,1,1,1,,1,1,1,71,984250
34637,71,252,2,1,272,35,35,1,2,2,0,2,2,1,2,1,1,,1,1,1,71,984251
34637,71,252,2,1,272,35,35,1,2,2,0,2,2,2,2,1,1,,1,1,1,71,984252
34637,71,252,2,1,272,35,35,1,2,2,0,2,3,1,1,1,1,,1,1,1,71,984253
34619,71,252,2,1,272,31,31,3,2,2,0,1,1,1,2,1,1,,1,1,1,71,984254
34619,71,252,2,1,272,31,31,3,2,2,0,1,2,1,4,1,1,,1,1,1,71,984255
34619,71,252,2,1,272,31,31,3,2,2,0,1,2,2,2,1,1,,1,1,1,71,984256
34638,71,252,2,1,272,35,35,2,2,1,0,2,2,2,1,1,1,,1,1,1,71,984257
34638,71,252,2,1,272,35,35,2,2,1,0,2,3,1,3,1,1,,1,1,1,71,984258
34461,71,252,2,1,272,34,34,2,1,1,0,1,1,1,2,1,1,,1,1,1,71,984259
34461,71,252,2,1,272,34,34,2,1,1,0,1,2,1,2,1,1,,1,1,1,71,984260
34461,71,252,2,1,272,34,34,2,1,1,0,1,2,2,5,1,1,,1,1,1,71,984261
34461,71,252,2,1,272,34,34,2,1,1,0,1,3,1,2,1,1,,1,1,1,71,984262
34461,71,252,2,1,272,34,34,2,1,1,0,2,1,1,2,1,1,,1,1,1,71,984263
34461,71,252,2,1,272,34,34,2,1,1,0,2,2,1,2,1,1,,1,1,1,71,984264
34461,71,252,2,1,272,34,34,2,1,1,0,2,2,2,3,1,1,,1,1,1,71,984265
34461,71,252,2,1,272,34,34,2,1,1,0,2,3,1,2,1,1,,1,1,1,71,984266
34465,71,252,2,1,272,34,34,6,1,1,0,1,2,2,1,1,1,,1,1,1,71,984277
34465,71,252,2,1,272,34,34,6,1,1,0,1,3,1,2,1,1,,1,1,1,71,984278
34465,71,252,2,1,272,34,34,6,1,1,0,2,1,1,1,1,1,,1,1,1,71,984279
34465,71,252,2,1,272,34,34,6,1,1,0,2,2,1,4,1,1,,1,1,1,71,984280
34465,71,252,2,1,272,34,34,6,1,1,0,2,2,2,2,1,1,,1,1,1,71,984281
34465,71,252,2,1,272,34,34,6,1,1,0,2,3,1,1,1,1,,1,1,1,71,984282
43690,71,252,2,2,272,30,74,3,1,2,0,1,1,1,2,1,1,,1,1,1,71,984283
43690,71,252,2,2,272,30,74,3,1,2,0,1,1,2,1,1,2,2,1,1,1,71,984284
43690,71,252,2,2,272,30,74,3,1,2,0,1,2,1,1,1,1,,1,1,1,71,984285
43698,71,252,2,2,272,35,78,1,1,2,0,1,1,1,2,1,1,,1,1,1,71,984308
43698,71,252,2,2,272,35,78,1,1,2,0,1,2,1,2,1,1,,1,1,1,71,984309
43698,71,252,2,2,272,35,78,1,1,2,0,1,2,2,4,1,1,,1,1,1,71,984310
43698,71,252,2,2,272,35,78,1,1,2,0,1,2,3,2,1,1,,1,1,1,71,984311
43698,71,252,2,2,272,35,78,1,1,2,0,1,2,4,4,1,1,,1,1,1,71,984312
43698,71,252,2,2,272,35,78,1,1,2,0,1,2,5,3,1,1,,1,1,1,71,984313
43698,71,252,2,2,272,35,78,1,1,2,0,1,3,1,1,1,1,,1,1,1,71,984314
43698,71,252,2,2,272,35,78,1,1,2,0,1,3,2,4,4,1,,1,1,1,71,984315
43947,71,252,2,2,272,34,76,1,2,1,0,1,1,1,3,1,1,,1,1,1,71,984316
43947,71,252,2,2,272,34,76,1,2,1,0,1,1,2,3,1,1,,1,1,1,71,984317
43662,71,252,2,2,272,25,66,6,1,2,0,1,2,4,1,1,1,,1,1,1,71,984364
43662,71,252,2,2,272,25,66,6,1,2,0,1,2,1,1,1,1,,1,1,1,71,984365
34617,71,252,2,1,272,31,31,1,2,2,0,1,1,1,1,1,1,,1,1,1,71,984366
34617,71,252,2,1,272,31,31,1,2,2,0,1,1,2,1,1,1,,1,1,1,71,984367
34617,71,252,2,1,272,31,31,1,2,2,0,1,2,1,2,1,1,,1,1,1,71,984368
34617,71,252,2,1,272,31,31,1,2,2,0,1,2,2,1,1,1,,1,1,1,71,984369
34617,71,252,2,1,272,31,31,1,2,2,0,1,2,3,3,1,1,,1,1,1,71,984370
34617,71,252,2,1,272,31,31,1,2,2,0,1,2,4,1,1,1,,1,1,1,71,984371
34617,71,252,2,1,272,31,31,1,2,2,0,1,3,1,3,1,1,,1,1,1,71,984372
34617,71,252,2,1,272,31,31,1,2,2,0,1,3,2,3,1,2,9,1,1,1,71,984373
34639,71,252,2,1,272,35,35,3,2,2,0,2,3,1,2,1,1,,1,1,1,71,984384
34639,71,252,2,1,272,35,35,3,2,2,0,1,2,2,1,1,1,,1,1,1,71,984385
34639,71,252,2,1,272,35,35,3,2,2,0,2,2,2,2,1,2,2,1,1,1,71,984386
34639,71,252,2,1,272,35,35,3,2,2,0,1,3,1,1,1,1,,1,1,1,71,984387
34639,71,252,2,1,272,35,35,3,2,2,0,2,1,1,1,1,1,,1,1,1,71,984388
34639,71,252,2,1,272,35,35,3,2,2,0,1,1,1,2,1,1,,1,1,1,71,984389
34639,71,252,2,1,272,35,35,3,2,2,0,2,2,1,1,1,1,,1,1,1,71,984390
34468,71,252,2,1,272,35,35,2,1,2,0,1,1,1,3,1,1,,1,1,1,71,984391
34468,71,252,2,1,272,35,35,2,1,2,0,1,2,1,1,1,1,,1,1,1,71,984392
34468,71,252,2,1,272,35,35,2,1,2,0,1,2,2,3,1,1,,1,1,1,71,984393
43498,71,252,2,2,272,26,26,1,1,1,0,1,2,2,2,1,1,,1,1,1,71,984996
43498,71,252,2,2,272,26,26,1,1,1,0,1,2,4,2,1,1,,1,1,1,71,985004
34498,71,252,2,,,,,,,,0,2,2,1,1,1,1,,1,1,1,71,985005
34498,71,252,2,,,,,,,,0,2,2,2,1,1,1,,1,1,1,71,985008
43454,71,252,2,2,275,4,4,2,1,2,0,1,1,2,2,1,1,,1,1,1,71,985056
43454,71,252,2,2,275,4,4,2,1,2,0,1,3,2,1,1,1,,1,1,1,71,985057
43454,71,252,2,2,275,4,4,2,1,2,0,1,2,1,1,1,1,,1,1,1,71,985058
43454,71,252,2,2,275,4,4,2,1,2,0,1,2,3,2,1,1,,1,1,1,71,985059
43454,71,252,2,2,275,4,4,2,1,2,0,1,1,1,2,1,1,,1,1,1,71,985060
43454,71,252,2,2,275,4,4,2,1,2,0,1,3,1,1,1,1,,1,1,1,71,985061
43454,71,252,2,2,275,4,4,2,1,2,0,1,2,2,2,1,1,,1,1,1,71,985062
43454,71,252,2,2,275,4,4,2,1,2,0,1,2,4,2,1,1,,1,1,1,71,985063
43709,71,252,2,2,275,4,4,2,2,1,0,1,3,1,1,1,1,,1,1,1,71,985064
43709,71,252,2,2,275,4,4,2,2,1,0,1,3,2,1,1,1,,1,1,1,71,985065
43452,71,252,2,2,275,4,4,1,1,1,0,1,2,2,6,1,1,,1,1,1,71,985154
43452,71,252,2,2,275,4,4,1,1,1,0,1,1,2,3,1,1,,1,1,1,71,985155
43452,71,252,2,2,275,4,4,1,1,1,0,1,2,3,1,1,1,,1,1,1,71,985156
43452,71,252,2,2,275,4,4,1,1,1,0,1,2,1,2,1,1,,1,1,1,71,985157
34491,71,252,2,1,275,4,4,3,2,2,0,2,3,1,1,1,1,,1,1,1,71,985158
34491,71,252,2,1,275,4,4,3,2,2,0,1,3,1,1,1,1,,1,1,1,71,985159
34491,71,252,2,1,275,4,4,3,2,2,0,2,2,2,2,1,1,,1,1,1,71,985160
34491,71,252,2,1,275,4,4,3,2,2,0,2,2,1,2,1,1,,1,1,1,71,985161
34491,71,252,2,1,275,4,4,3,2,2,0,1,2,1,1,1,1,,1,1,1,71,985162
34491,71,252,2,1,275,4,4,3,2,2,0,1,2,2,1,1,1,,1,1,1,71,985163
34499,71,252,2,,,,,,,,0,1,1,1,2,1,1,,1,1,1,71,985334
